31,33	3398
59,57	3590
30,56	3164
92,67	3116
3,15	3132
45,38	2786
37,39	2592
37,79	2915
7,55	2584
63,6	2804
64,80	2798
73,7	2470
51,88	3257
21,76	2380
97,33	3191
7,1	3025
83,47	2935
35,51	3009
97,20	2471
12,89	3294
16,12	3117
75,28	2958
90,50	3213
99,66	3026
12,16	2970
77,3	2998
95,84	3089
89,85	2837
14,14	3108
43,0	2850
81,41	2875
77,13	2943
36,0	3079
46,7	2925
18,14	3067
79,82	3321
79,60	3397
20,44	3196
57,37	2962
65,65	2344
49,41	3050
97,24	2562
49,16	2954
37,22	2807
21,90	2585
99,80	2743
17,37	3018
27,38	2785
6,70	3287
78,52	2915
93,82	2983
93,37	2886
37,62	2598
59,71	3403
72,50	2994
20,3	3133
46,22	3240
2,38	3120
59,44	3252
43,25	2646
11,80	2885
67,74	3050
39,33	3370
37,48	2404
68,53	3180
25,54	3057
85,34	2727
94,90	3284
75,5	3330
45,49	3209
69,29	3536
97,5	3003
35,91	2581
98,43	3305
35,42	2713
95,40	3033
31,1	3263
13,91	2835
42,66	3133
22,9	2710
26,1	3257
50,76	2825
85,16	2775
45,78	2738
22,24	2461
30,27	3420
95,39	3266
71,33	3427
11,75	3101
68,66	3227
59,97	3226
44,59	3170
84,37	2915
10,8	3104
87,18	3786
91,44	3196
72,54	2616
62,68	3397
57,5	3257
87,8	3310
43,87	2999
38,89	3047
94,76	3123
24,93	3239
55,66	3312
81,89	3362
2,52	3100
56,67	2705
34,23	2924
98,72	3593
11,66	3055
28,7	2865
41,6	2992
97,37	2767
49,74	3412
22,28	2464
20,75	3346
6,6	3472
56,16	2499
26,59	3116
71,55	2528
66,5	3068
69,90	3409
24,62	2909
37,3	2732
64,48	2685
67,96	2807
18,29	3037
28,62	2975
33,7	2841
19,31	2912
80,42	2762
71,20	2921
7,86	3022
93,1	3161
61,98	2696
87,29	3744
16,38	3071
73,66	2738
55,39	3195
67,45	2989
20,53	3383
4,58	2828
26,42	2940
42,31	3047
59,84	3311
2,89	3250
97,51	2889
5,26	3019
42,17	3217
18,76	2683
49,81	3098
36,61	2938
54,72	3300
94,50	3626
65,72	2856
20,62	2887
72,76	2810
76,98	2832
46,13	3388
98,94	3026
10,0	3282
46,44	2997
35,82	3046
12,85	3209
24,57	3590
45,6	2808
37,40	2640
54,43	2709
68,88	3399
72,32	3119
3,91	2812
40,91	2967
82,31	3271
96,6	2932
41,34	2517
15,71	3165
14,32	3004
84,11	3201
30,16	3104
64,13	3144
80,33	3278
66,19	3081
41,63	3076
3,46	2865
48,99	3547
72,90	2888
90,14	3150
31,42	2814
50,61	2957
75,9	3021
79,59	3390
88,73	2855
35,64	2923
68,79	3120
78,74	3293
56,12	2696
62,1	3237
0,87	3065
81,78	2942
81,38	2976
63,74	3019
93,9	2893
56,27	2685
49,2	2991
79,64	3193
49,92	2616
47,18	3530
90,47	3221
51,80	2952
67,92	2573
91,26	3081
58,18	3439
99,57	3125
61,47	2942
89,96	2521
28,93	3380
15,62	2850
51,62	2958
72,14	2882
55,22	3186
38,16	2868
36,10	3219
72,4	3043
28,3	3248
86,31	3008
31,28	2773
32,69	3084
73,31	2644
32,14	3375
96,23	2800
75,82	3149
7,99	3140
39,64	3152
67,52	2841
17,9	2986
6,49	3665
57,20	2750
57,55	2688
95,79	3275
70,38	2857
82,22	3219
88,59	2977
95,48	2970
28,75	3354
9,88	3632
98,50	3569
31,86	3350
76,8	3176
85,23	2720
74,96	2752
15,40	3168
21,50	2820
58,90	3191
76,83	2898
91,7	2990
72,0	2994
80,51	3112
48,55	2812
47,43	2815
2,41	3006
14,98	2654
53,91	2806
60,88	3261
34,30	3373
69,0	3398
56,63	2900
10,87	3365
63,30	3140
50,87	3269
26,19	2959
46,39	3197
18,65	2720
38,45	3034
86,7	2764
26,5	3174
5,57	3431
99,13	3064
10,18	3322
7,95	2699
49,30	3504
1,75	3262
54,25	2849
88,42	2825
46,84	3290
69,14	3515
44,91	2955
47,0	3167
98,87	3468
69,4	3328
56,74	2840
83,25	2881
39,1	3220
26,95	3026
44,46	3197
10,29	3257
21,43	2491
25,72	3421
82,75	3290
71,86	3280
18,54	2568
56,89	2813
62,99	3456
30,78	3132
68,22	3009
28,57	3643
88,86	3135
6,89	3399
67,2	3114
25,43	3102
17,11	3174
10,98	2728
27,96	2534
73,17	2878
56,34	2226
12,23	3126
98,47	3431
37,13	2771
38,27	2892
57,68	3435
42,22	2945
20,97	3170
85,92	2580
85,89	3067
74,67	2792
9,31	3131
58,65	2983
64,93	2989
88,68	3081
14,50	3109
12,45	3243
98,69	3417
66,86	3583
87,83	3113
74,2	2758
67,63	3212
0,32	2989
36,8	2914
39,73	2703
28,71	3275
33,79	3151
27,89	3128
86,57	3528
59,31	3350
44,15	3082
43,18	3141
23,27	2748
70,45	2953
91,93	3280
75,33	3550
37,97	2767
77,35	3018
0,43	2700
47,8	3060
20,35	3232
52,70	3235
32,43	3046
52,6	3274
89,34	2485
0,10	2746
18,47	2951
42,75	3157
47,65	2807
67,23	2899
87,61	2998
44,9	2870
77,66	3099
71,46	3091
26,82	3068
83,65	2658
36,4	3085
1,66	3414
54,54	2774
71,11	3228
33,17	3490
11,26	2640
46,3	3282
83,14	3003
19,48	2729
37,71	2823
18,61	2900
50,50	3216
6,63	3639
84,73	2863
21,36	3069
46,75	3167
55,57	3585
22,64	3011
0,61	2721
39,28	2700
9,7	2864
4,61	2966
29,4	3173
33,40	3214
36,25	2887
56,70	2832
20,22	3088
51,75	3204
75,20	3336
58,94	2782
24,22	3224
48,1	3260
13,33	3430
76,18	3417
65,21	2682
40,20	2812
81,49	3278
19,88	2952
62,55	2693
97,9	2649
93,64	3424
93,24	2766
57,28	2626
26,77	3210
10,25	3060
23,85	2847
76,29	3324
99,88	3046
65,14	2823
4,83	2910
92,41	3127
29,43	2841
86,75	3213
55,53	3174
27,30	3360
96,70	3147
0,25	2731
94,69	3321
59,79	3416
74,89	2908
11,48	2766
80,24	2744
11,88	3147
48,5	3103
53,28	2606
38,63	3203
70,30	3124
34,74	3339
52,23	2719
65,87	2703
49,85	3057
94,98	2996
99,44	2955
96,89	3132
35,9	2706
12,96	2914
40,37	3055
18,98	2652
70,85	2892
5,88	3109
90,54	2763
94,0	3113
20,17	3128
23,63	3128
0,94	2881
34,85	3211
34,34	3040
45,70	2886
66,20	2864
68,39	3070
21,98	2575
51,66	3068
97,82	2732
29,87	3349
30,52	3310
14,47	3067
63,63	3021
7,73	2859
67,30	3307
96,34	2636
87,10	3308
9,26	3146
59,26	3245
84,68	3077
15,97	3184
61,18	3173
23,52	2966
63,41	2729
48,86	3462
99,62	2640
31,51	3268
73,35	2750
53,37	2825
1,93	3084
77,93	2867
24,35	3297
65,98	2377
62,64	3247
0,14	2883
72,65	2623
20,57	3523
52,12	3136
32,72	3413
72,58	2894
17,24	2824
16,49	3596
7,20	2865
6,67	3398
14,4	3084
84,59	2863
23,45	2789
95,22	3219
86,3	3293
91,39	3277
29,65	2808
25,94	3294
64,40	2911
56,81	2939
10,4	3247
93,86	3240
9,75	3484
91,84	3607
35,20	2639
95,13	3416
50,14	3101
74,27	2880
43,21	2794
14,25	2920
57,59	3059
8,94	2993
44,20	2919
47,21	2963
22,46	2594
91,17	3508
55,31	3129
81,12	3137
55,84	2986
93,15	3035
57,60	3237
19,3	2969
89,45	3035
38,52	3174
3,59	3239
76,32	3051
70,56	2711
29,25	2984
34,49	3417
66,33	3367
50,18	3383
94,58	3061
49,34	2649
18,36	3202
21,21	2552
21,69	2582
18,4	2721
9,93	3235
42,88	3060
12,74	3187
2,23	2969
73,88	2988
31,95	2910
28,79	3241
77,48	2432
43,43	2872
83,94	2937
10,50	3093
93,95	2803
45,81	3039
93,55	2708
66,91	2934
1,31	3211
46,97	3229
88,9	2771
98,76	3008
29,14	3293
75,99	3442
26,33	3361
41,89	2892
45,89	2903
94,43	3064
58,32	3051
19,13	3015
79,37	3361
30,96	3001
21,83	2439
73,48	2503
77,88	3116
92,92	2502
41,92	2325
86,97	3116
68,40	3033
91,40	3200
30,67	3269
7,46	2709
16,92	2380
75,55	2767
71,28	2752
60,75	3255
53,24	2755
81,70	2993
33,26	3047
25,4	3135
26,64	3230
0,65	2620
13,99	3373
44,64	3000
87,25	3264
72,83	2822
69,72	3517
83,54	2782
31,59	3242
50,25	3171
78,92	2434
10,58	3104
9,80	3378
87,50	3474
77,79	3090
9,66	3460
9,57	3691
33,57	3546
23,6	2822
98,65	2839
98,18	3716
52,45	2944
25,65	3066
43,69	3013
82,93	3221
92,16	2878
73,22	2750
50,32	3143
95,80	3174
11,22	2794
79,9	3233
26,60	3121
69,61	3203
75,1	3340
80,11	3368
51,22	3164
60,40	3045
25,32	3409
4,4	2910
21,18	3010
71,51	2799
76,43	3040
18,10	2721
95,71	3092
72,87	3077
28,84	3349
50,10	3025
13,9	2901
23,30	3205
56,52	2677
82,44	3246
35,99	2996
98,58	3148
30,49	3514
48,46	2922
50,90	3253
14,61	3030
40,77	3360
74,85	2871
10,76	2982
64,57	3339
27,74	2991
75,46	3212
74,56	2787
56,45	2864
4,8	2783
80,86	3152
14,90	3009
6,45	3219
93,42	2963
61,14	3107
92,96	2667
8,65	2608
0,83	2888
53,77	3016
46,31	3049
65,43	2596
7,28	2540
84,20	2591
68,71	3220
9,44	3304
64,22	2757
12,41	3024
69,21	3099
67,12	3048
41,70	2903
90,94	2946
45,96	2775
94,4	3257
80,60	3059
34,2	3314
17,99	3205
51,35	3220
63,96	2517
13,77	3281
29,98	2670
95,57	3642
89,92	2638
53,86	3048
3,73	2802
64,31	3003
63,49	3240
39,68	3371
78,85	2967
67,78	2948
87,36	3547
41,81	3215
60,84	3283
8,87	3098
16,74	3284
32,83	2954
98,83	3362
18,58	2998
42,7	2789
16,41	3039
97,42	2791
55,93	3089
39,60	3184
44,11	3486
75,15	3154
89,56	2863
34,96	2864
68,7	2592
48,37	3259
8,54	2756
63,27	2610
79,11	3527
53,20	2828
18,32	2983
35,68	3001
31,9	3132
61,61	2770
63,12	2964
92,78	2845
52,2	3203
13,60	3091
20,48	2831
41,56	2896
4,36	3157
65,47	2911
66,42	2867
51,31	3004
99,75	2826
2,78	2996
60,57	3226
40,86	3514
29,69	3031
72,94	2916
92,74	3285
10,94	2877
8,8	2927
4,32	3174
57,64	3197
29,32	3207
90,72	3262
27,81	3121
90,76	2985
45,23	2609
80,73	2815
79,33	3466
52,41	3073
63,52	2737
3,86	3424
21,61	2569
8,4	3048
57,95	2979
45,45	2802
80,91	2975
74,49	3301
90,83	2968
66,77	3357
48,64	3128
70,70	3087
60,3	2965
60,17	3258
7,37	2768
62,15	3215
78,6	3054
9,17	3325
37,31	2846
79,91	3311
5,48	2824
29,36	3496
36,90	3053
80,95	2987
10,47	3121
30,34	3010
12,27	3067
19,40	2922
89,89	3011
50,36	3488
92,52	3011
56,30	3125
50,58	3124
63,56	2938
29,76	3025
99,26	2740
9,53	3132
73,79	2946
40,19	3142
4,69	3097
74,74	2921
27,6	2901
7,15	2937
60,93	3172
81,96	2861
91,57	3747
85,45	2944
76,10	2983
39,11	3498
57,99	3400
43,54	2749
19,80	2858
81,67	3070
98,8	3115
18,25	2804
32,36	3389
26,24	2968
68,80	3059
53,11	3322
62,33	3493
2,30	3465
63,23	2698
96,49	3478
76,21	2769
4,72	3365
3,99	3343
15,88	3346
44,51	3040
80,5	2823
19,97	2893
68,13	3281
46,53	3198
51,71	2955
9,3	3412
94,61	3115
77,71	2977
36,50	3145
85,63	2940
99,22	2915
1,13	3293
23,74	2723
97,60	2972
21,10	2636
91,71	3282
37,66	2858
53,60	3217
45,74	2855
61,21	2690
18,83	2996
83,76	2837
39,24	2807
22,86	2889
24,75	3325
53,51	3048
95,35	3179
28,17	3255
77,40	3082
18,90	2999
38,74	3020
95,44	3118
5,80	3005
30,45	3286
14,0	3194
4,94	2968
83,83	2729
49,63	3235
40,64	3207
27,23	2763
68,31	2967
63,85	2854
91,62	2989
71,82	3161
60,26	2736
85,81	3340
1,80	3103
96,78	2915
5,39	3086
51,44	3133
15,57	3647
78,49	3226
27,52	3103
43,90	2703
33,31	2911
92,49	3343
77,62	2686
8,10	3018
61,32	3035
65,90	2502
2,63	3236
67,27	2919
8,18	3413
96,52	3177
37,88	2928
25,87	3584
84,82	2810
89,74	2884
11,53	2794
78,27	3091
82,53	3169
58,4	3163
57,1	3142
27,49	3403
87,87	3275
99,17	3058
58,14	3016
58,83	2964
6,56	3320
66,99	3301
66,11	3414
43,76	2687
87,43	3170
54,14	3141
13,20	2916
65,58	2515
86,62	2712
89,16	2773
97,11	3024
69,8	3244
92,23	2849
30,81	3644
73,3	2811
82,66	3481
88,5	2844
35,60	3016
63,2	2842
18,87	2949
47,54	2867
87,58	3188
75,77	3425
23,96	2597
71,42	2768
29,54	2711
60,62	3004
16,78	2986
58,54	3036
37,53	2501
66,24	2772
89,23	2687
21,29	2829
22,73	2548
86,17	3357
71,5	2967
62,86	3472
74,6	2800
5,40	3247
6,85	3163
54,36	3198
5,66	3191
44,1	3120
36,36	3249
72,47	3095
88,24	2742
32,58	3134
1,53	3128
53,46	3079
36,94	3025
11,93	2828
