0,0,5
0,1,9
0,2,3
0,3,5
0,4,4
0,5,9
0,6,9
0,7,4
0,8,9
0,9,4
0,10,1
0,11,4
0,12,4
0,13,4
0,14,8
0,15,9
0,16,3
0,17,3
0,18,8
0,21,1
0,22,4
0,23,5
0,25,6
0,27,5
0,28,6
0,29,9
0,30,5
0,31,8
0,32,1
0,33,4
0,34,3
0,35,7
0,36,3
0,37,1
0,38,7
0,39,1
0,40,2
0,41,6
0,42,4
0,44,8
0,45,3
0,46,9
0,47,5
0,48,1
0,49,2
0,50,8
0,51,6
0,52,3
0,53,3
0,54,5
0,55,4
0,56,2
0,57,5
0,58,2
0,59,5
0,60,5
0,61,4
0,62,8
0,63,2
0,64,8
0,65,7
0,66,6
0,67,3
0,68,1
0,71,3
0,72,2
0,74,8
0,75,5
0,76,8
0,77,5
0,78,2
0,79,8
0,81,7
0,82,1
0,83,3
0,84,4
0,85,8
0,87,7
0,88,6
0,89,6
0,90,7
0,91,3
0,92,4
0,93,1
0,94,4
0,95,1
0,97,3
0,98,9
0,99,3
1,0,3
1,1,4
1,2,3
1,3,5
1,4,9
1,5,9
1,7,4
1,8,5
1,9,4
1,10,6
1,11,7
1,12,7
1,13,4
1,14,8
1,15,9
1,16,7
1,17,9
1,18,3
1,19,6
1,20,3
1,21,5
1,22,9
1,23,6
1,24,6
1,25,1
1,27,9
1,28,4
1,29,4
1,30,9
1,31,1
1,32,7
1,33,5
1,36,6
1,37,7
1,38,6
1,39,6
1,41,8
1,42,9
1,43,2
1,44,1
1,45,2
1,46,8
1,47,2
1,48,7
1,49,6
1,50,9
1,51,6
1,52,1
1,53,5
1,54,6
1,55,7
1,56,1
1,57,9
1,58,9
1,59,2
1,61,9
1,62,5
1,63,9
1,64,7
1,65,1
1,66,6
1,68,3
1,69,4
1,70,4
1,71,2
1,72,9
1,73,5
1,74,1
1,75,4
1,76,4
1,77,7
1,78,6
1,79,7
1,80,7
1,81,1
1,82,1
1,83,4
1,84,1
1,85,9
1,86,3
1,87,8
1,88,6
1,89,7
1,90,8
1,91,7
1,93,5
1,94,2
1,95,7
1,97,7
1,98,7
1,99,9
2,0,2
2,1,5
2,2,3
2,3,5
2,4,2
2,6,7
2,7,1
2,8,3
2,10,3
2,11,7
2,12,5
2,13,3
2,14,4
2,15,6
2,16,5
2,17,6
2,18,2
2,20,7
2,21,4
2,22,7
2,23,9
2,24,4
2,25,4
2,26,2
2,27,4
2,28,7
2,29,1
2,30,3
2,31,3
2,32,4
2,34,7
2,35,8
2,36,7
2,38,2
2,39,3
2,40,5
2,41,4
2,42,1
2,43,1
2,44,1
2,45,2
2,46,7
2,47,3
2,48,8
2,49,8
2,50,1
2,51,3
2,52,8
2,54,8
2,55,9
2,56,2
2,57,4
2,58,3
2,59,7
2,60,5
2,62,3
2,63,2
2,64,9
2,65,5
2,66,5
2,67,6
2,68,2
2,69,6
2,70,8
2,71,5
2,72,8
2,73,6
2,74,3
2,75,5
2,77,8
2,78,9
2,79,5
2,80,5
2,82,9
2,83,1
2,84,4
2,86,5
2,87,4
2,88,4
2,89,7
2,90,7
2,91,8
2,92,7
2,93,9
2,94,3
2,96,6
2,97,3
2,98,5
2,99,5
3,0,4
3,1,4
3,3,8
3,4,2
3,5,9
3,6,7
3,7,5
3,8,3
3,10,8
3,11,4
3,12,4
3,13,2
3,14,4
3,15,8
3,17,6
3,18,2
3,19,4
3,21,9
3,22,9
3,23,3
3,24,9
3,25,1
3,26,3
3,27,3
3,28,5
3,29,8
3,30,6
3,31,6
3,32,3
3,33,5
3,34,5
3,35,3
3,36,3
3,37,1
3,38,3
3,39,5
3,40,1
3,41,8
3,42,6
3,43,7
3,44,3
3,45,1
3,46,3
3,47,9
3,48,3
3,49,8
3,50,7
3,51,4
3,52,7
3,54,4
3,55,3
3,56,2
3,58,4
3,59,4
3,60,9
3,61,5
3,62,6
3,63,9
3,64,9
3,65,6
3,66,7
3,67,1
3,68,1
3,69,2
3,70,5
3,71,3
3,72,8
3,74,1
3,75,5
3,77,8
3,78,6
3,79,7
3,80,8
3,81,3
3,83,7
3,84,6
3,85,4
3,86,5
3,87,3
3,88,1
3,90,6
3,91,9
3,92,4
3,93,8
3,95,5
3,96,8
3,97,9
3,98,3
3,99,8
4,0,6
4,1,2
4,2,5
4,3,8
4,4,8
4,5,6
4,6,5
4,8,9
4,9,1
4,10,4
4,11,8
4,12,1
4,13,2
4,14,8
4,16,2
4,17,7
4,18,7
4,19,2
4,20,1
4,21,6
4,22,5
4,23,3
4,24,7
4,25,6
4,26,7
4,27,2
4,28,6
4,29,7
4,30,7
4,31,4
4,32,3
4,33,5
4,34,8
4,35,3
4,36,6
4,37,9
4,38,5
4,39,3
4,40,2
4,41,7
4,42,4
4,43,9
4,44,1
4,45,2
4,46,1
4,47,6
4,49,4
4,50,2
4,51,6
4,52,3
4,53,8
4,54,7
4,55,5
4,56,9
